"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
154.1201746,-0.2163466868,-0.07894091964,0.3648323429,0.4314396784
154.1301676,-0.1931338985,-0.01832868218,0.3108648813,0.3664336471
154.1401596,-0.1649232756,0.08969453394,0.2140164252,0.2846889996
154.1501526,-0.1580863456,0.2014506125,0.1075244486,0.2777321534
154.1601456,-0.1614901561,0.3177517319,0.01550908171,0.3567713066
154.1701386,-0.1504769985,0.351196636,-0.06076075673,0.3868775953
154.1801316,-0.161110891,0.2831332916,-0.1429527283,0.3557480324
154.1901246,-0.116814578,0.2010629421,-0.1696487761,0.2878413791
154.2001176,-0.0472713764,0.1377843744,-0.1853180715,0.2357157281
154.2101106,0.0435767401,0.08704106748,-0.1449407816,0.1745935562
154.2201036,0.1464785993,0.01500103176,-0.06173943445,0.1596645508
154.2300966,0.2168294475,0.01134359837,0.0490523652,0.222597891
154.2400896,0.2771330982,0.03255963564,0.1699738812,0.3267323129
154.2500826,0.329761255,0.01779249251,0.3115058092,0.4539767915
154.2600756,0.3942322893,-0.02966760278,0.4077240817,0.5679244592
154.2700676,0.4705661548,-0.07002800882,0.4760300855,0.6730089675
154.2800606,0.5318924835,-0.05352482736,0.5077313498,0.737269045
154.2900536,0.5412983146,0.04592754006,0.4962356508,0.7357737596
154.3000466,0.5383005202,0.1348180819,0.4214755269,0.696839282
154.3100396,0.4970337226,0.09918748856,0.3071097994,0.5926188557
154.3200326,0.4409062996,0.04440492511,0.1765941354,0.4770279353
154.3300256,0.3924547358,-0.03978562474,0.07798431516,0.4021009438
154.3400186,0.3847280058,-0.08584063411,0.03935051881,0.3961473415
154.3500116,0.4467536614,-0.08558744967,-0.0004700795934,0.4548782986
154.3600046,0.3975725844,-0.1144218242,-0.04866294064,0.4165625949
154.3699976,0.4041471206,-0.1132091117,-0.01434322,0.4199487183
154.3799906,0.4088938537,-0.08389526546,0.03507393837,0.4188827763
154.3899836,0.4130626261,-0.007500808239,0.1031683095,0.4258176785
154.3999766,0.4955601877,0.05444634855,0.2426886491,0.5544746026
154.4099686,0.5003179575,0.1016795719,0.340081079,0.6134426902
154.4199616,0.5293101703,0.1225067693,0.4021130935,0.6759231501
154.4299546,0.549266827,0.1421124834,0.4539298761,0.7265964062
154.4399476,0.5722972918,0.1292187881,0.5097578852,0.7772224822
